codepoint,sprintf_a,subnormal
0x0100,0x0.2p+0,*
0x0101,0x0.202p+0,*
0x0102,0x0.204p+0,*
0x0103,0x0.206p+0,*
0x0104,0x0.208p+0,*
0x0105,0x0.20ap+0,*
0x0106,0x0.20cp+0,*
0x0107,0x0.20ep+0,*
0x0108,0x0.21p+0,*
0x0109,0x0.212p+0,*
0x010a,0x0.214p+0,*
0x010b,0x0.216p+0,*
0x010c,0x0.218p+0,*
0x010d,0x0.21ap+0,*
0x010e,0x0.21cp+0,*
0x010f,0x0.21ep+0,*
0x0110,0x0.22p+0,*
0x0111,0x0.222p+0,*
0x0112,0x0.224p+0,*
0x0113,0x0.226p+0,*
0x0114,0x0.228p+0,*
0x0115,0x0.22ap+0,*
0x0116,0x0.22cp+0,*
0x0117,0x0.22ep+0,*
0x0118,0x0.23p+0,*
0x0119,0x0.232p+0,*
0x011a,0x0.234p+0,*
0x011b,0x0.236p+0,*
0x011c,0x0.238p+0,*
0x011d,0x0.23ap+0,*
0x011e,0x0.23cp+0,*
0x011f,0x0.23ep+0,*
0x0120,0x0.24p+0,*
0x0121,0x0.242p+0,*
0x0122,0x0.244p+0,*
0x0123,0x0.246p+0,*
0x0124,0x0.248p+0,*
0x0125,0x0.24ap+0,*
0x0126,0x0.24cp+0,*
0x0127,0x0.24ep+0,*
0x0128,0x0.25p+0,*
0x0129,0x0.252p+0,*
0x012a,0x0.254p+0,*
0x012b,0x0.256p+0,*
0x012c,0x0.258p+0,*
0x012d,0x0.25ap+0,*
0x012e,0x0.25cp+0,*
0x012f,0x0.25ep+0,*
0x0130,0x0.26p+0,*
0x0131,0x0.262p+0,*
0x0132,0x0.264p+0,*
0x0133,0x0.266p+0,*
0x0134,0x0.268p+0,*
0x0135,0x0.26ap+0,*
0x0136,0x0.26cp+0,*
0x0137,0x0.26ep+0,*
0x0138,0x0.27p+0,*
0x0139,0x0.272p+0,*
0x013a,0x0.274p+0,*
0x013b,0x0.276p+0,*
0x013c,0x0.278p+0,*
0x013d,0x0.27ap+0,*
0x013e,0x0.27cp+0,*
0x013f,0x0.27ep+0,*
0x0140,0x0.28p+0,*
0x0141,0x0.282p+0,*
0x0142,0x0.284p+0,*
0x0143,0x0.286p+0,*
0x0144,0x0.288p+0,*
0x0145,0x0.28ap+0,*
0x0146,0x0.28cp+0,*
0x0147,0x0.28ep+0,*
0x0148,0x0.29p+0,*
0x0149,0x0.292p+0,*
0x014a,0x0.294p+0,*
0x014b,0x0.296p+0,*
0x014c,0x0.298p+0,*
0x014d,0x0.29ap+0,*
0x014e,0x0.29cp+0,*
0x014f,0x0.29ep+0,*
0x0150,0x0.2ap+0,*
0x0151,0x0.2a2p+0,*
0x0152,0x0.2a4p+0,*
0x0153,0x0.2a6p+0,*
0x0154,0x0.2a8p+0,*
0x0155,0x0.2aap+0,*
0x0156,0x0.2acp+0,*
0x0157,0x0.2aep+0,*
0x0158,0x0.2bp+0,*
0x0159,0x0.2b2p+0,*
0x015a,0x0.2b4p+0,*
0x015b,0x0.2b6p+0,*
0x015c,0x0.2b8p+0,*
0x015d,0x0.2bap+0,*
0x015e,0x0.2bcp+0,*
0x015f,0x0.2bep+0,*
0x0160,0x0.2cp+0,*
0x0161,0x0.2c2p+0,*
0x0162,0x0.2c4p+0,*
0x0163,0x0.2c6p+0,*
0x0164,0x0.2c8p+0,*
0x0165,0x0.2cap+0,*
0x0166,0x0.2ccp+0,*
0x0167,0x0.2cep+0,*
0x0168,0x0.2dp+0,*
0x0169,0x0.2d2p+0,*
0x016a,0x0.2d4p+0,*
0x016b,0x0.2d6p+0,*
0x016c,0x0.2d8p+0,*
0x016d,0x0.2dap+0,*
0x016e,0x0.2dcp+0,*
0x016f,0x0.2dep+0,*
0x0170,0x0.2ep+0,*
0x0171,0x0.2e2p+0,*
0x0172,0x0.2e4p+0,*
0x0173,0x0.2e6p+0,*
0x0174,0x0.2e8p+0,*
0x0175,0x0.2eap+0,*
0x0176,0x0.2ecp+0,*
0x0177,0x0.2eep+0,*
0x0178,0x0.2fp+0,*
0x0179,0x0.2f2p+0,*
0x017a,0x0.2f4p+0,*
0x017b,0x0.2f6p+0,*
0x017c,0x0.2f8p+0,*
0x017d,0x0.2fap+0,*
0x017e,0x0.2fcp+0,*
0x017f,0x0.2fep+0,*
0x0180,0x0.3p+0,*
0x0181,0x0.302p+0,*
0x0182,0x0.304p+0,*
0x0183,0x0.306p+0,*
0x0184,0x0.308p+0,*
0x0185,0x0.30ap+0,*
0x0186,0x0.30cp+0,*
0x0187,0x0.30ep+0,*
0x0188,0x0.31p+0,*
0x0189,0x0.312p+0,*
0x018a,0x0.314p+0,*
0x018b,0x0.316p+0,*
0x018c,0x0.318p+0,*
0x018d,0x0.31ap+0,*
0x018e,0x0.31cp+0,*
0x018f,0x0.31ep+0,*
0x0190,0x0.32p+0,*
0x0191,0x0.322p+0,*
0x0192,0x0.324p+0,*
0x0193,0x0.326p+0,*
0x0194,0x0.328p+0,*
0x0195,0x0.32ap+0,*
0x0196,0x0.32cp+0,*
0x0197,0x0.32ep+0,*
0x0198,0x0.33p+0,*
0x0199,0x0.332p+0,*
0x019a,0x0.334p+0,*
0x019b,0x0.336p+0,*
0x019c,0x0.338p+0,*
0x019d,0x0.33ap+0,*
0x019e,0x0.33cp+0,*
0x019f,0x0.33ep+0,*
0x01a0,0x0.34p+0,*
0x01a1,0x0.342p+0,*
0x01a2,0x0.344p+0,*
0x01a3,0x0.346p+0,*
0x01a4,0x0.348p+0,*
0x01a5,0x0.34ap+0,*
0x01a6,0x0.34cp+0,*
0x01a7,0x0.34ep+0,*
0x01a8,0x0.35p+0,*
0x01a9,0x0.352p+0,*
0x01aa,0x0.354p+0,*
0x01ab,0x0.356p+0,*
0x01ac,0x0.358p+0,*
0x01ad,0x0.35ap+0,*
0x01ae,0x0.35cp+0,*
0x01af,0x0.35ep+0,*
0x01b0,0x0.36p+0,*
0x01b1,0x0.362p+0,*
0x01b2,0x0.364p+0,*
0x01b3,0x0.366p+0,*
0x01b4,0x0.368p+0,*
0x01b5,0x0.36ap+0,*
0x01b6,0x0.36cp+0,*
0x01b7,0x0.36ep+0,*
0x01b8,0x0.37p+0,*
0x01b9,0x0.372p+0,*
0x01ba,0x0.374p+0,*
0x01bb,0x0.376p+0,*
0x01bc,0x0.378p+0,*
0x01bd,0x0.37ap+0,*
0x01be,0x0.37cp+0,*
0x01bf,0x0.37ep+0,*
0x01c0,0x0.38p+0,*
0x01c1,0x0.382p+0,*
0x01c2,0x0.384p+0,*
0x01c3,0x0.386p+0,*
0x01c4,0x0.388p+0,*
0x01c5,0x0.38ap+0,*
0x01c6,0x0.38cp+0,*
0x01c7,0x0.38ep+0,*
0x01c8,0x0.39p+0,*
0x01c9,0x0.392p+0,*
0x01ca,0x0.394p+0,*
0x01cb,0x0.396p+0,*
0x01cc,0x0.398p+0,*
0x01cd,0x0.39ap+0,*
0x01ce,0x0.39cp+0,*
0x01cf,0x0.39ep+0,*
0x01d0,0x0.3ap+0,*
0x01d1,0x0.3a2p+0,*
0x01d2,0x0.3a4p+0,*
0x01d3,0x0.3a6p+0,*
0x01d4,0x0.3a8p+0,*
0x01d5,0x0.3aap+0,*
0x01d6,0x0.3acp+0,*
0x01d7,0x0.3aep+0,*
0x01d8,0x0.3bp+0,*
0x01d9,0x0.3b2p+0,*
0x01da,0x0.3b4p+0,*
0x01db,0x0.3b6p+0,*
0x01dc,0x0.3b8p+0,*
0x01dd,0x0.3bap+0,*
0x01de,0x0.3bcp+0,*
0x01df,0x0.3bep+0,*
0x01e0,0x0.3cp+0,*
0x01e1,0x0.3c2p+0,*
0x01e2,0x0.3c4p+0,*
0x01e3,0x0.3c6p+0,*
0x01e4,0x0.3c8p+0,*
0x01e5,0x0.3cap+0,*
0x01e6,0x0.3ccp+0,*
0x01e7,0x0.3cep+0,*
0x01e8,0x0.3dp+0,*
0x01e9,0x0.3d2p+0,*
0x01ea,0x0.3d4p+0,*
0x01eb,0x0.3d6p+0,*
0x01ec,0x0.3d8p+0,*
0x01ed,0x0.3dap+0,*
0x01ee,0x0.3dcp+0,*
0x01ef,0x0.3dep+0,*
0x01f0,0x0.3ep+0,*
0x01f1,0x0.3e2p+0,*
0x01f2,0x0.3e4p+0,*
0x01f3,0x0.3e6p+0,*
0x01f4,0x0.3e8p+0,*
0x01f5,0x0.3eap+0,*
0x01f6,0x0.3ecp+0,*
0x01f7,0x0.3eep+0,*
0x01f8,0x0.3fp+0,*
0x01f9,0x0.3f2p+0,*
0x01fa,0x0.3f4p+0,*
0x01fb,0x0.3f6p+0,*
0x01fc,0x0.3f8p+0,*
0x01fd,0x0.3fap+0,*
0x01fe,0x0.3fcp+0,*
0x01ff,0x0.3fep+0,*
0x0200,0x0.4p+0,*
0x0201,0x0.402p+0,*
0x0202,0x0.404p+0,*
0x0203,0x0.406p+0,*
0x0204,0x0.408p+0,*
0x0205,0x0.40ap+0,*
0x0206,0x0.40cp+0,*
0x0207,0x0.40ep+0,*
0x0208,0x0.41p+0,*
0x0209,0x0.412p+0,*
0x020a,0x0.414p+0,*
0x020b,0x0.416p+0,*
0x020c,0x0.418p+0,*
0x020d,0x0.41ap+0,*
0x020e,0x0.41cp+0,*
0x020f,0x0.41ep+0,*
0x0210,0x0.42p+0,*
0x0211,0x0.422p+0,*
0x0212,0x0.424p+0,*
0x0213,0x0.426p+0,*
0x0214,0x0.428p+0,*
0x0215,0x0.42ap+0,*
0x0216,0x0.42cp+0,*
0x0217,0x0.42ep+0,*
0x0218,0x0.43p+0,*
0x0219,0x0.432p+0,*
0x021a,0x0.434p+0,*
0x021b,0x0.436p+0,*
0x021c,0x0.438p+0,*
0x021d,0x0.43ap+0,*
0x021e,0x0.43cp+0,*
0x021f,0x0.43ep+0,*
0x0220,0x0.44p+0,*
0x0221,0x0.442p+0,*
0x0222,0x0.444p+0,*
0x0223,0x0.446p+0,*
0x0224,0x0.448p+0,*
0x0225,0x0.44ap+0,*
0x0226,0x0.44cp+0,*
0x0227,0x0.44ep+0,*
0x0228,0x0.45p+0,*
0x0229,0x0.452p+0,*
0x022a,0x0.454p+0,*
0x022b,0x0.456p+0,*
0x022c,0x0.458p+0,*
0x022d,0x0.45ap+0,*
0x022e,0x0.45cp+0,*
0x022f,0x0.45ep+0,*
0x0230,0x0.46p+0,*
0x0231,0x0.462p+0,*
0x0232,0x0.464p+0,*
0x0233,0x0.466p+0,*
0x0234,0x0.468p+0,*
0x0235,0x0.46ap+0,*
0x0236,0x0.46cp+0,*
0x0237,0x0.46ep+0,*
0x0238,0x0.47p+0,*
0x0239,0x0.472p+0,*
0x023a,0x0.474p+0,*
0x023b,0x0.476p+0,*
0x023c,0x0.478p+0,*
0x023d,0x0.47ap+0,*
0x023e,0x0.47cp+0,*
0x023f,0x0.47ep+0,*
0x0240,0x0.48p+0,*
0x0241,0x0.482p+0,*
0x0242,0x0.484p+0,*
0x0243,0x0.486p+0,*
0x0244,0x0.488p+0,*
0x0245,0x0.48ap+0,*
0x0246,0x0.48cp+0,*
0x0247,0x0.48ep+0,*
0x0248,0x0.49p+0,*
0x0249,0x0.492p+0,*
0x024a,0x0.494p+0,*
0x024b,0x0.496p+0,*
0x024c,0x0.498p+0,*
0x024d,0x0.49ap+0,*
0x024e,0x0.49cp+0,*
0x024f,0x0.49ep+0,*
0x0250,0x0.4ap+0,*
0x0251,0x0.4a2p+0,*
0x0252,0x0.4a4p+0,*
0x0253,0x0.4a6p+0,*
0x0254,0x0.4a8p+0,*
0x0255,0x0.4aap+0,*
0x0256,0x0.4acp+0,*
0x0257,0x0.4aep+0,*
0x0258,0x0.4bp+0,*
0x0259,0x0.4b2p+0,*
0x025a,0x0.4b4p+0,*
0x025b,0x0.4b6p+0,*
0x025c,0x0.4b8p+0,*
0x025d,0x0.4bap+0,*
0x025e,0x0.4bcp+0,*
0x025f,0x0.4bep+0,*
0x0260,0x0.4cp+0,*
0x0261,0x0.4c2p+0,*
0x0262,0x0.4c4p+0,*
0x0263,0x0.4c6p+0,*
0x0264,0x0.4c8p+0,*
0x0265,0x0.4cap+0,*
0x0266,0x0.4ccp+0,*
0x0267,0x0.4cep+0,*
0x0268,0x0.4dp+0,*
0x0269,0x0.4d2p+0,*
0x026a,0x0.4d4p+0,*
0x026b,0x0.4d6p+0,*
0x026c,0x0.4d8p+0,*
0x026d,0x0.4dap+0,*
0x026e,0x0.4dcp+0,*
0x026f,0x0.4dep+0,*
0x0270,0x0.4ep+0,*
0x0271,0x0.4e2p+0,*
0x0272,0x0.4e4p+0,*
0x0273,0x0.4e6p+0,*
0x0274,0x0.4e8p+0,*
0x0275,0x0.4eap+0,*
0x0276,0x0.4ecp+0,*
0x0277,0x0.4eep+0,*
0x0278,0x0.4fp+0,*
0x0279,0x0.4f2p+0,*
0x027a,0x0.4f4p+0,*
0x027b,0x0.4f6p+0,*
0x027c,0x0.4f8p+0,*
0x027d,0x0.4fap+0,*
0x027e,0x0.4fcp+0,*
0x027f,0x0.4fep+0,*
0x0280,0x0.5p+0,*
0x0281,0x0.502p+0,*
0x0282,0x0.504p+0,*
0x0283,0x0.506p+0,*
0x0284,0x0.508p+0,*
0x0285,0x0.50ap+0,*
0x0286,0x0.50cp+0,*
0x0287,0x0.50ep+0,*
0x0288,0x0.51p+0,*
0x0289,0x0.512p+0,*
0x028a,0x0.514p+0,*
0x028b,0x0.516p+0,*
0x028c,0x0.518p+0,*
0x028d,0x0.51ap+0,*
0x028e,0x0.51cp+0,*
0x028f,0x0.51ep+0,*
0x0290,0x0.52p+0,*
0x0291,0x0.522p+0,*
0x0292,0x0.524p+0,*
0x0293,0x0.526p+0,*
0x0294,0x0.528p+0,*
0x0295,0x0.52ap+0,*
0x0296,0x0.52cp+0,*
0x0297,0x0.52ep+0,*
0x0298,0x0.53p+0,*
0x0299,0x0.532p+0,*
0x029a,0x0.534p+0,*
0x029b,0x0.536p+0,*
0x029c,0x0.538p+0,*
0x029d,0x0.53ap+0,*
0x029e,0x0.53cp+0,*
0x029f,0x0.53ep+0,*
0x02a0,0x0.54p+0,*
0x02a1,0x0.542p+0,*
0x02a2,0x0.544p+0,*
0x02a3,0x0.546p+0,*
0x02a4,0x0.548p+0,*
0x02a5,0x0.54ap+0,*
0x02a6,0x0.54cp+0,*
0x02a7,0x0.54ep+0,*
0x02a8,0x0.55p+0,*
0x02a9,0x0.552p+0,*
0x02aa,0x0.554p+0,*
0x02ab,0x0.556p+0,*
0x02ac,0x0.558p+0,*
0x02ad,0x0.55ap+0,*
0x02ae,0x0.55cp+0,*
0x02af,0x0.55ep+0,*
0x02b0,0x0.56p+0,*
0x02b1,0x0.562p+0,*
0x02b2,0x0.564p+0,*
0x02b3,0x0.566p+0,*
0x02b4,0x0.568p+0,*
0x02b5,0x0.56ap+0,*
0x02b6,0x0.56cp+0,*
0x02b7,0x0.56ep+0,*
0x02b8,0x0.57p+0,*
0x02b9,0x0.572p+0,*
0x02ba,0x0.574p+0,*
0x02bb,0x0.576p+0,*
0x02bc,0x0.578p+0,*
0x02bd,0x0.57ap+0,*
0x02be,0x0.57cp+0,*
0x02bf,0x0.57ep+0,*
0x02c0,0x0.58p+0,*
0x02c1,0x0.582p+0,*
0x02c2,0x0.584p+0,*
0x02c3,0x0.586p+0,*
0x02c4,0x0.588p+0,*
0x02c5,0x0.58ap+0,*
0x02c6,0x0.58cp+0,*
0x02c7,0x0.58ep+0,*
0x02c8,0x0.59p+0,*
0x02c9,0x0.592p+0,*
0x02ca,0x0.594p+0,*
0x02cb,0x0.596p+0,*
0x02cc,0x0.598p+0,*
0x02cd,0x0.59ap+0,*
0x02ce,0x0.59cp+0,*
0x02cf,0x0.59ep+0,*
0x02d0,0x0.5ap+0,*
0x02d1,0x0.5a2p+0,*
0x02d2,0x0.5a4p+0,*
0x02d3,0x0.5a6p+0,*
0x02d4,0x0.5a8p+0,*
0x02d5,0x0.5aap+0,*
0x02d6,0x0.5acp+0,*
0x02d7,0x0.5aep+0,*
0x02d8,0x0.5bp+0,*
0x02d9,0x0.5b2p+0,*
0x02da,0x0.5b4p+0,*
0x02db,0x0.5b6p+0,*
0x02dc,0x0.5b8p+0,*
0x02dd,0x0.5bap+0,*
0x02de,0x0.5bcp+0,*
0x02df,0x0.5bep+0,*
0x02e0,0x0.5cp+0,*
0x02e1,0x0.5c2p+0,*
0x02e2,0x0.5c4p+0,*
0x02e3,0x0.5c6p+0,*
0x02e4,0x0.5c8p+0,*
0x02e5,0x0.5cap+0,*
0x02e6,0x0.5ccp+0,*
0x02e7,0x0.5cep+0,*
0x02e8,0x0.5dp+0,*
0x02e9,0x0.5d2p+0,*
0x02ea,0x0.5d4p+0,*
0x02eb,0x0.5d6p+0,*
0x02ec,0x0.5d8p+0,*
0x02ed,0x0.5dap+0,*
0x02ee,0x0.5dcp+0,*
0x02ef,0x0.5dep+0,*
0x02f0,0x0.5ep+0,*
0x02f1,0x0.5e2p+0,*
0x02f2,0x0.5e4p+0,*
0x02f3,0x0.5e6p+0,*
0x02f4,0x0.5e8p+0,*
0x02f5,0x0.5eap+0,*
0x02f6,0x0.5ecp+0,*
0x02f7,0x0.5eep+0,*
0x02f8,0x0.5fp+0,*
0x02f9,0x0.5f2p+0,*
0x02fa,0x0.5f4p+0,*
0x02fb,0x0.5f6p+0,*
0x02fc,0x0.5f8p+0,*
0x02fd,0x0.5fap+0,*
0x02fe,0x0.5fcp+0,*
0x02ff,0x0.5fep+0,*
0x0300,0x0.6p+0,*
0x0301,0x0.602p+0,*
0x0302,0x0.604p+0,*
0x0303,0x0.606p+0,*
0x0304,0x0.608p+0,*
0x0305,0x0.60ap+0,*
0x0306,0x0.60cp+0,*
0x0307,0x0.60ep+0,*
0x0308,0x0.61p+0,*
0x0309,0x0.612p+0,*
0x030a,0x0.614p+0,*
0x030b,0x0.616p+0,*
0x030c,0x0.618p+0,*
0x030d,0x0.61ap+0,*
0x030e,0x0.61cp+0,*
0x030f,0x0.61ep+0,*
0x0310,0x0.62p+0,*
0x0311,0x0.622p+0,*
0x0312,0x0.624p+0,*
0x0313,0x0.626p+0,*
0x0314,0x0.628p+0,*
0x0315,0x0.62ap+0,*
0x0316,0x0.62cp+0,*
0x0317,0x0.62ep+0,*
0x0318,0x0.63p+0,*
0x0319,0x0.632p+0,*
0x031a,0x0.634p+0,*
0x031b,0x0.636p+0,*
0x031c,0x0.638p+0,*
0x031d,0x0.63ap+0,*
0x031e,0x0.63cp+0,*
0x031f,0x0.63ep+0,*
0x0320,0x0.64p+0,*
0x0321,0x0.642p+0,*
0x0322,0x0.644p+0,*
0x0323,0x0.646p+0,*
0x0324,0x0.648p+0,*
0x0325,0x0.64ap+0,*
0x0326,0x0.64cp+0,*
0x0327,0x0.64ep+0,*
0x0328,0x0.65p+0,*
0x0329,0x0.652p+0,*
0x032a,0x0.654p+0,*
0x032b,0x0.656p+0,*
0x032c,0x0.658p+0,*
0x032d,0x0.65ap+0,*
0x032e,0x0.65cp+0,*
0x032f,0x0.65ep+0,*
0x0330,0x0.66p+0,*
0x0331,0x0.662p+0,*
